5202,plant_6
5202,plant_13
5202,plant_8
5206,plant_4
5206,plant_2
5206,plant_15
5214,plant_2
5214,plant_1
5214,plant_9
5223,plant_15
5223,plant_8
5223,plant_7
5229,plant_2
5229,plant_1
5229,plant_11
5230,plant_7
5230,plant_6
5230,plant_12
5231,plant_13
5231,plant_9
5231,plant_2
5232,plant_7
5232,plant_9
5232,plant_1
5238,plant_9
5238,plant_13
5238,plant_7
5241,plant_1
5241,plant_4
5241,plant_2
5242,plant_2
5242,plant_14
5242,plant_1
5243,plant_14
5243,plant_11
5243,plant_9
5246,plant_12
5246,plant_2
5246,plant_1
5251,plant_11
5251,plant_12
5251,plant_15
5252,plant_7
5252,plant_14
5252,plant_2
5253,plant_5
5253,plant_1
5253,plant_10
5258,plant_9
5258,plant_11
5258,plant_5
5259,plant_1
5259,plant_13
5259,plant_11
5260,plant_10
5260,plant_13
5260,plant_9
5268,plant_12
5268,plant_5
5268,plant_10
5269,plant_13
5269,plant_7
5269,plant_11
5273,plant_13
5273,plant_14
5273,plant_15
5279,plant_5
5279,plant_11
5279,plant_7
5290,plant_9
5290,plant_4
5290,plant_3
5292,plant_9
5292,plant_7
5292,plant_8
5293,plant_10
5293,plant_1
5293,plant_6
5295,plant_7
5295,plant_9
5295,plant_5
5297,plant_6
5297,plant_7
5297,plant_9
5305,plant_1
5305,plant_8
5305,plant_11
5306,plant_8
5306,plant_3
5306,plant_4
5313,plant_5
5313,plant_15
5313,plant_4
5316,plant_12
5316,plant_2
5316,plant_9
5319,plant_1
5319,plant_9
5319,plant_6
5327,plant_8
5327,plant_5
5327,plant_7
5329,plant_7
5329,plant_12
5329,plant_15
5336,plant_11
5336,plant_4
5336,plant_12
5339,plant_3
5339,plant_2
5339,plant_8
5342,plant_1
5342,plant_3
5342,plant_15
5343,plant_11
5343,plant_12
5343,plant_5
5344,plant_8
5344,plant_15
5344,plant_5
5348,plant_8
5348,plant_9
5348,plant_15
5353,plant_5
5353,plant_8
5353,plant_3
5359,plant_15
5359,plant_5
5359,plant_10
5363,plant_10
5363,plant_8
5363,plant_2
5371,plant_7
5371,plant_2
5371,plant_15
5376,plant_11
5376,plant_5
5376,plant_13
5381,plant_12
5381,plant_15
5381,plant_13
5382,plant_13
5382,plant_14
5382,plant_3
5385,plant_3
5385,plant_10
5385,plant_15
5394,plant_14
5394,plant_7
5394,plant_9
5402,plant_4
5402,plant_6
5402,plant_7
5405,plant_4
5405,plant_5
5405,plant_1
5408,plant_12
5408,plant_13
5408,plant_1
5409,plant_2
5409,plant_7
5409,plant_13
5415,plant_5
5415,plant_7
5415,plant_14
5417,plant_5
5417,plant_7
5417,plant_4
5423,plant_13
5423,plant_10
5423,plant_1
5422,plant_11
5422,plant_8
5422,plant_13
5421,plant_15
5421,plant_4
5421,plant_6
5427,plant_13
5427,plant_4
5427,plant_3
5428,plant_2
5428,plant_15
5428,plant_9
5438,plant_7
5438,plant_6
5438,plant_10
5443,plant_12
5443,plant_7
5443,plant_14
5459,plant_3
5459,plant_2
5459,plant_7
5463,plant_1
5463,plant_6
5463,plant_3
5467,plant_13
5467,plant_4
5467,plant_9
200,plant_10
200,plant_3
200,plant_1
201,plant_4
201,plant_11
201,plant_6
5468,plant_11
5468,plant_1
5468,plant_8
5476,plant_4
5476,plant_12
5476,plant_11
5479,plant_6
5479,plant_14
5479,plant_9
5483,plant_12
5483,plant_10
5483,plant_2
5485,plant_15
5485,plant_12
5485,plant_2
5492,plant_7
5492,plant_15
5492,plant_14
5495,plant_8
5495,plant_13
5495,plant_9
5496,plant_11
5496,plant_2
5496,plant_7
5501,plant_1
5501,plant_13
5501,plant_3
5511,plant_15
5511,plant_14
5511,plant_5
5522,plant_7
5522,plant_2
5522,plant_4
5531,plant_14
5531,plant_15
5531,plant_5
5540,plant_13
5540,plant_2
5540,plant_8
5541,plant_14
5541,plant_12
5541,plant_13
5546,plant_3
5546,plant_8
5546,plant_7
5548,plant_10
5548,plant_13
5548,plant_14
5553,plant_9
5553,plant_10
5553,plant_2
5554,plant_3
5554,plant_4
5554,plant_10
5556,plant_14
5556,plant_7
5556,plant_6
5558,plant_5
5558,plant_1
5558,plant_13
5562,plant_10
5562,plant_5
5562,plant_7
5564,plant_7
5564,plant_8
5564,plant_6
5566,plant_13
5566,plant_14
5566,plant_12
5572,plant_9
5572,plant_1
5572,plant_8
5576,plant_13
5576,plant_6
5576,plant_1
5577,plant_3
5577,plant_6
5577,plant_12
5582,plant_2
5582,plant_13
5582,plant_3
5584,plant_8
5584,plant_15
5584,plant_13
5586,plant_13
5586,plant_6
5586,plant_11
5587,plant_9
5587,plant_7
5587,plant_2
5592,plant_7
5592,plant_5
5592,plant_8
5597,plant_13
5597,plant_2
5597,plant_1
5603,plant_11
5603,plant_2
5603,plant_14
5605,plant_2
5605,plant_6
5605,plant_1
5614,plant_5
5614,plant_3
5614,plant_11
5615,plant_1
5615,plant_14
5615,plant_5
5620,plant_2
5620,plant_10
5620,plant_11
5626,plant_5
5626,plant_12
5626,plant_8
5630,plant_13
5630,plant_7
5630,plant_6
5631,plant_1
5631,plant_11
5631,plant_7
5632,plant_8
5632,plant_3
5632,plant_2
5634,plant_14
5634,plant_4
5634,plant_6
5639,plant_10
5639,plant_8
5639,plant_3
5640,plant_7
5640,plant_1
5640,plant_12
5644,plant_14
5644,plant_1
5644,plant_3
5649,plant_7
5649,plant_9
5649,plant_6
5650,plant_2
5650,plant_6
5650,plant_8
5658,plant_5
5658,plant_7
5658,plant_3
5659,plant_13
5659,plant_5
5659,plant_15
5665,plant_3
5665,plant_4
5665,plant_9
5675,plant_15
5675,plant_14
5675,plant_12
5679,plant_12
5679,plant_3
5679,plant_6
5680,plant_4
5680,plant_9
5680,plant_1
5683,plant_3
5683,plant_4
5683,plant_10
5687,plant_14
5687,plant_6
5687,plant_11
295,plant_11
295,plant_13
295,plant_15
333,plant_3
333,plant_13
333,plant_6
366,plant_4
366,plant_9
366,plant_1
367,plant_3
367,plant_12
367,plant_4
365,plant_13
365,plant_8
365,plant_12
399,plant_13
399,plant_8
399,plant_12
430,plant_13
430,plant_12
430,plant_6
431,plant_13
431,plant_14
431,plant_15
440,plant_10
440,plant_15
440,plant_4
443,plant_3
443,plant_10
443,plant_14
455,plant_4
455,plant_9
455,plant_11
456,plant_14
456,plant_5
456,plant_13
458,plant_11
458,plant_2
458,plant_14
459,plant_13
459,plant_8
459,plant_1
466,plant_12
466,plant_7
466,plant_8
473,plant_14
473,plant_8
473,plant_2
476,plant_14
476,plant_11
476,plant_3
480,plant_7
480,plant_15
480,plant_8
483,plant_11
483,plant_12
483,plant_2
555,plant_5
555,plant_15
555,plant_10
415,plant_4
415,plant_7
415,plant_6
485,plant_9
485,plant_15
485,plant_2
500,plant_6
500,plant_8
500,plant_1
511,plant_10
511,plant_7
511,plant_11
513,plant_9
513,plant_8
513,plant_15
518,plant_14
518,plant_7
518,plant_12
519,plant_9
519,plant_15
519,plant_14
520,plant_3
520,plant_15
520,plant_5
524,plant_1
524,plant_13
524,plant_12
525,plant_2
525,plant_14
525,plant_6
526,plant_12
526,plant_15
526,plant_3
529,plant_10
529,plant_2
529,plant_9
533,plant_9
533,plant_2
533,plant_14
538,plant_5
538,plant_2
538,plant_15
541,plant_5
541,plant_10
541,plant_14
542,plant_11
542,plant_15
542,plant_6
544,plant_10
544,plant_4
544,plant_11
545,plant_13
545,plant_14
545,plant_9
552,plant_3
552,plant_7
552,plant_12
558,plant_14
558,plant_7
558,plant_11
560,plant_8
560,plant_11
560,plant_9
566,plant_4
566,plant_5
566,plant_15
567,plant_14
567,plant_12
567,plant_2
569,plant_5
569,plant_8
569,plant_4
571,plant_5
571,plant_11
571,plant_7
572,plant_3
572,plant_2
572,plant_13
582,plant_1
582,plant_3
582,plant_11
584,plant_1
584,plant_3
584,plant_12
590,plant_14
590,plant_9
590,plant_3
597,plant_13
597,plant_11
597,plant_2
602,plant_8
602,plant_10
602,plant_1
606,plant_6
606,plant_11
606,plant_15
608,plant_3
608,plant_1
608,plant_10
613,plant_14
613,plant_4
613,plant_8
620,plant_5
620,plant_7
620,plant_9
623,plant_12
623,plant_10
623,plant_8
628,plant_5
628,plant_11
628,plant_7
652,plant_11
652,plant_8
652,plant_4
657,plant_3
657,plant_10
657,plant_2
660,plant_2
660,plant_15
660,plant_14
663,plant_10
663,plant_14
663,plant_3
664,plant_8
664,plant_15
664,plant_10
667,plant_5
667,plant_2
667,plant_4
668,plant_1
668,plant_3
668,plant_12
670,plant_14
670,plant_4
670,plant_2
671,plant_6
671,plant_10
671,plant_4
682,plant_14
682,plant_4
682,plant_1
696,plant_9
696,plant_11
696,plant_12
702,plant_13
702,plant_12
702,plant_2
704,plant_6
704,plant_10
704,plant_12
706,plant_7
706,plant_10
706,plant_4
709,plant_12
709,plant_8
709,plant_10
715,plant_10
715,plant_1
715,plant_8
716,plant_5
716,plant_3
716,plant_10
720,plant_14
720,plant_9
720,plant_6
721,plant_5
721,plant_4
721,plant_14
725,plant_8
725,plant_4
725,plant_10
741,plant_2
741,plant_11
741,plant_14
742,plant_13
742,plant_1
742,plant_6
745,plant_13
745,plant_8
745,plant_7
746,plant_9
746,plant_15
746,plant_8
750,plant_11
750,plant_8
750,plant_14
753,plant_14
753,plant_4
753,plant_6
754,plant_13
754,plant_15
754,plant_14
758,plant_14
758,plant_3
758,plant_8
760,plant_5
760,plant_12
760,plant_13
762,plant_13
762,plant_14
762,plant_10
770,plant_8
770,plant_5
770,plant_11
776,plant_10
776,plant_1
776,plant_5
794,plant_6
794,plant_13
794,plant_3
796,plant_1
796,plant_9
796,plant_10
797,plant_10
797,plant_13
797,plant_8
802,plant_6
802,plant_4
802,plant_13
804,plant_10
804,plant_14
804,plant_3
808,plant_2
808,plant_11
808,plant_14
814,plant_3
814,plant_11
814,plant_14
817,plant_7
817,plant_8
817,plant_6
818,plant_9
818,plant_6
818,plant_7
827,plant_1
827,plant_2
827,plant_15
828,plant_8
828,plant_2
828,plant_12
837,plant_10
837,plant_11
837,plant_9
849,plant_2
849,plant_9
849,plant_1
848,plant_13
848,plant_9
848,plant_14
846,plant_3
846,plant_8
846,plant_15
844,plant_6
844,plant_10
844,plant_7
843,plant_2
843,plant_1
843,plant_9
863,plant_4
863,plant_13
863,plant_10
865,plant_5
865,plant_9
865,plant_14
868,plant_14
868,plant_7
868,plant_11
869,plant_4
869,plant_1
869,plant_14
875,plant_7
875,plant_5
875,plant_9
878,plant_14
878,plant_15
878,plant_12
881,plant_3
881,plant_2
881,plant_7
845,plant_13
845,plant_11
845,plant_3
842,plant_2
842,plant_7
842,plant_8
853,plant_9
853,plant_7
853,plant_10
855,plant_10
855,plant_8
855,plant_13
857,plant_7
857,plant_5
857,plant_9
858,plant_10
858,plant_15
858,plant_11
859,plant_2
859,plant_7
859,plant_6
882,plant_4
882,plant_9
882,plant_3
883,plant_1
883,plant_13
883,plant_6
886,plant_2
886,plant_10
886,plant_8
895,plant_13
895,plant_4
895,plant_12
896,plant_8
896,plant_15
896,plant_4
897,plant_7
897,plant_9
897,plant_2
902,plant_6
902,plant_8
902,plant_15
904,plant_9
904,plant_8
904,plant_5
905,plant_12
905,plant_11
905,plant_3
907,plant_11
907,plant_13
907,plant_2
912,plant_11
912,plant_13
912,plant_10
917,plant_10
917,plant_1
917,plant_4
918,plant_6
918,plant_9
918,plant_4
921,plant_8
921,plant_2
921,plant_6
926,plant_15
926,plant_10
926,plant_9
927,plant_15
927,plant_9
927,plant_2
930,plant_1
930,plant_11
930,plant_12
933,plant_2
933,plant_13
933,plant_3
934,plant_10
934,plant_4
934,plant_13
944,plant_14
944,plant_1
944,plant_10
948,plant_14
948,plant_4
948,plant_15
949,plant_1
949,plant_6
949,plant_7
950,plant_5
950,plant_13
950,plant_14
951,plant_13
951,plant_8
951,plant_6
958,plant_6
958,plant_15
958,plant_8
963,plant_8
963,plant_3
963,plant_10
966,plant_9
966,plant_8
966,plant_2
967,plant_8
967,plant_6
967,plant_11
971,plant_9
971,plant_4
971,plant_1
980,plant_13
980,plant_2
980,plant_4
993,plant_4
993,plant_11
993,plant_6
1006,plant_12
1006,plant_3
1006,plant_11
1016,plant_13
1016,plant_7
1016,plant_4
1024,plant_12
1024,plant_5
1024,plant_15
1031,plant_4
1031,plant_1
1031,plant_2
1033,plant_6
1033,plant_12
1033,plant_4
1037,plant_3
1037,plant_2
1037,plant_13
1039,plant_15
1039,plant_7
1039,plant_14
1040,plant_11
1040,plant_2
1040,plant_8
1042,plant_6
1042,plant_14
1042,plant_5
1044,plant_6
1044,plant_4
1044,plant_1
1046,plant_7
1046,plant_11
1046,plant_8
1059,plant_5
1059,plant_7
1059,plant_8
1065,plant_1
1065,plant_9
1065,plant_8
1070,plant_5
1070,plant_12
1070,plant_8
1071,plant_4
1071,plant_11
1071,plant_15
1075,plant_4
1075,plant_10
1075,plant_3
1077,plant_13
1077,plant_6
1077,plant_3
1078,plant_7
1078,plant_6
1078,plant_4
1079,plant_8
1079,plant_5
1079,plant_1
1083,plant_13
1083,plant_14
1083,plant_7
1095,plant_6
1095,plant_12
1095,plant_7
1120,plant_13
1120,plant_15
1120,plant_2
1122,plant_3
1122,plant_9
1122,plant_8
1125,plant_5
1125,plant_9
1125,plant_15
1131,plant_12
1131,plant_13
1131,plant_8
1137,plant_1
1137,plant_13
1137,plant_2
1138,plant_13
1138,plant_12
1138,plant_15
1148,plant_7
1148,plant_9
1148,plant_13
1149,plant_1
1149,plant_6
1149,plant_14
1160,plant_2
1160,plant_3
1160,plant_14
1164,plant_9
1164,plant_6
1164,plant_8
1169,plant_13
1169,plant_8
1169,plant_6
1170,plant_3
1170,plant_13
1170,plant_6
1172,plant_9
1172,plant_8
1172,plant_5
1177,plant_14
1177,plant_11
1177,plant_3
1178,plant_3
1178,plant_12
1178,plant_15
1180,plant_10
1180,plant_1
1180,plant_12
1185,plant_5
1185,plant_2
1185,plant_6
1191,plant_3
1191,plant_9
1191,plant_8
1193,plant_3
1193,plant_14
1193,plant_10
1196,plant_12
1196,plant_13
1196,plant_15
1201,plant_6
1201,plant_14
1201,plant_3
1210,plant_10
1210,plant_4
1210,plant_3
1217,plant_10
1217,plant_8
1217,plant_13
1218,plant_4
1218,plant_9
1218,plant_12
1226,plant_8
1226,plant_2
1226,plant_11
1230,plant_11
1230,plant_5
1230,plant_6
1237,plant_8
1237,plant_12
1237,plant_11
1241,plant_8
1241,plant_1
1241,plant_11
1243,plant_12
1243,plant_13
1243,plant_8
1244,plant_13
1244,plant_2
1244,plant_3
1251,plant_14
1251,plant_13
1251,plant_5
1264,plant_10
1264,plant_7
1264,plant_11
1266,plant_2
1266,plant_10
1266,plant_14
1271,plant_12
1271,plant_7
1271,plant_11
1274,plant_9
1274,plant_8
1274,plant_11
1276,plant_15
1276,plant_6
1276,plant_5
1278,plant_6
1278,plant_3
1278,plant_14
1280,plant_7
1280,plant_4
1280,plant_1
1281,plant_6
1281,plant_13
1281,plant_10
1285,plant_8
1285,plant_12
1285,plant_14
1286,plant_10
1286,plant_4
1286,plant_13
1287,plant_5
1287,plant_12
1287,plant_7
1288,plant_13
1288,plant_14
1288,plant_1
1289,plant_1
1289,plant_8
1289,plant_3
1295,plant_4
1295,plant_6
1295,plant_15
1304,plant_12
1304,plant_4
1304,plant_1
1305,plant_12
1305,plant_11
1305,plant_10
1316,plant_4
1316,plant_5
1316,plant_11
1323,plant_8
1323,plant_6
1323,plant_2
1334,plant_10
1334,plant_4
1334,plant_9
1335,plant_15
1335,plant_10
1335,plant_2
1338,plant_11
1338,plant_1
1338,plant_6
1343,plant_12
1343,plant_9
1343,plant_2
1346,plant_5
1346,plant_14
1346,plant_15
1349,plant_13
1349,plant_3
1349,plant_7
1353,plant_6
1353,plant_12
1353,plant_10
1354,plant_10
1354,plant_14
1354,plant_7
1357,plant_7
1357,plant_3
1357,plant_8
1360,plant_12
1360,plant_10
1360,plant_9
1364,plant_5
1364,plant_10
1364,plant_6
1368,plant_3
1368,plant_5
1368,plant_7
1370,plant_2
1370,plant_10
1370,plant_11
1372,plant_5
1372,plant_11
1372,plant_7
1374,plant_4
1374,plant_1
1374,plant_3
1375,plant_6
1375,plant_14
1375,plant_5
1376,plant_10
1376,plant_2
1376,plant_1
1382,plant_8
1382,plant_1
1382,plant_7
1385,plant_13
1385,plant_4
1385,plant_1
1386,plant_13
1386,plant_1
1386,plant_9
1388,plant_2
1388,plant_6
1388,plant_11
1390,plant_14
1390,plant_1
1390,plant_13
1391,plant_2
1391,plant_14
1391,plant_15
1393,plant_3
1393,plant_8
1393,plant_13
1397,plant_15
1397,plant_12
1397,plant_3
1402,plant_15
1402,plant_12
1402,plant_10
1404,plant_5
1404,plant_12
1404,plant_10
1409,plant_6
1409,plant_8
1409,plant_15
1411,plant_3
1411,plant_13
1411,plant_12
1418,plant_15
1418,plant_6
1418,plant_8
1423,plant_13
1423,plant_6
1423,plant_1
1432,plant_13
1432,plant_9
1432,plant_7
1433,plant_11
1433,plant_1
1433,plant_14
1441,plant_8
1441,plant_5
1441,plant_9
1443,plant_8
1443,plant_13
1443,plant_9
1449,plant_13
1449,plant_12
1449,plant_9
1455,plant_12
1455,plant_2
1455,plant_4
1457,plant_4
1457,plant_5
1457,plant_10
1459,plant_7
1459,plant_5
1459,plant_1
1460,plant_15
1460,plant_1
1460,plant_8
1473,plant_6
1473,plant_9
1473,plant_3
1476,plant_9
1476,plant_15
1476,plant_5
1480,plant_1
1480,plant_11
1480,plant_7
1488,plant_7
1488,plant_13
1488,plant_10
1497,plant_9
1497,plant_15
1497,plant_13
1500,plant_4
1500,plant_2
1500,plant_7
1505,plant_8
1505,plant_6
1505,plant_13
1507,plant_6
1507,plant_8
1507,plant_1
1509,plant_5
1509,plant_10
1509,plant_9
1520,plant_2
1520,plant_15
1520,plant_7
1524,plant_9
1524,plant_7
1524,plant_1
1525,plant_8
1525,plant_9
1525,plant_7
648,plant_4
648,plant_14
648,plant_2
1531,plant_15
1531,plant_1
1531,plant_3
1533,plant_3
1533,plant_14
1533,plant_6
1535,plant_15
1535,plant_12
1535,plant_4
1537,plant_5
1537,plant_3
1537,plant_1
1539,plant_12
1539,plant_8
1539,plant_9
1545,plant_9
1545,plant_13
1545,plant_6
1550,plant_5
1550,plant_3
1550,plant_1
1551,plant_13
1551,plant_6
1551,plant_8
1552,plant_4
1552,plant_3
1552,plant_7
1554,plant_1
1554,plant_14
1554,plant_13
1558,plant_9
1558,plant_6
1558,plant_3
1564,plant_4
1564,plant_6
1564,plant_2
1569,plant_8
1569,plant_1
1569,plant_5
1574,plant_12
1574,plant_4
1574,plant_6
666,plant_1
666,plant_15
666,plant_12
1578,plant_2
1578,plant_7
1578,plant_9
1581,plant_7
1581,plant_14
1581,plant_6
1582,plant_13
1582,plant_8
1582,plant_7
1587,plant_1
1587,plant_12
1587,plant_15
1593,plant_5
1593,plant_6
1593,plant_15
1595,plant_15
1595,plant_10
1595,plant_9
1596,plant_5
1596,plant_13
1596,plant_14
1600,plant_10
1600,plant_13
1600,plant_4
1607,plant_8
1607,plant_4
1607,plant_2
1609,plant_8
1609,plant_1
1609,plant_4
1617,plant_8
1617,plant_2
1617,plant_6
1618,plant_1
1618,plant_9
1618,plant_4
1619,plant_6
1619,plant_13
1619,plant_9
1620,plant_10
1620,plant_8
1620,plant_14
1625,plant_1
1625,plant_8
1625,plant_9
1626,plant_6
1626,plant_8
1626,plant_12
1633,plant_7
1633,plant_12
1633,plant_9
1641,plant_10
1641,plant_9
1641,plant_14
1642,plant_9
1642,plant_3
1642,plant_8
1643,plant_9
1643,plant_12
1643,plant_14
1645,plant_15
1645,plant_8
1645,plant_14
1647,plant_2
1647,plant_13
1647,plant_10
1649,plant_15
1649,plant_9
1649,plant_14
1652,plant_4
1652,plant_1
1652,plant_7
1654,plant_4
1654,plant_2
1654,plant_9
1655,plant_6
1655,plant_5
1655,plant_10
1656,plant_4
1656,plant_7
1656,plant_6
1662,plant_15
1662,plant_2
1662,plant_10
1663,plant_6
1663,plant_10
1663,plant_13
1670,plant_9
1670,plant_11
1670,plant_7
1685,plant_8
1685,plant_14
1685,plant_1
1686,plant_9
1686,plant_14
1686,plant_5
1687,plant_15
1687,plant_2
1687,plant_1
1696,plant_1
1696,plant_3
1696,plant_12
1697,plant_4
1697,plant_3
1697,plant_13
1698,plant_4
1698,plant_2
1698,plant_7
1699,plant_3
1699,plant_10
1699,plant_14
1703,plant_10
1703,plant_15
1703,plant_12
1711,plant_15
1711,plant_13
1711,plant_3
1712,plant_3
1712,plant_7
1712,plant_8
1723,plant_11
1723,plant_10
1723,plant_5
1724,plant_7
1724,plant_15
1724,plant_4
1728,plant_15
1728,plant_9
1728,plant_4
1731,plant_1
1731,plant_13
1731,plant_8
1733,plant_8
1733,plant_4
1733,plant_7
1736,plant_3
1736,plant_8
1736,plant_6
1737,plant_9
1737,plant_14
1737,plant_15
1740,plant_8
1740,plant_13
1740,plant_15
1747,plant_4
1747,plant_1
1747,plant_15
1756,plant_3
1756,plant_12
1756,plant_14
1757,plant_6
1757,plant_14
1757,plant_4
1760,plant_4
1760,plant_12
1760,plant_15
1762,plant_12
1762,plant_6
1762,plant_13
1763,plant_5
1763,plant_1
1763,plant_11
1765,plant_9
1765,plant_6
1765,plant_4
1773,plant_8
1773,plant_5
1773,plant_7
1775,plant_8
1775,plant_6
1775,plant_4
1781,plant_2
1781,plant_5
1781,plant_12
1782,plant_8
1782,plant_12
1782,plant_14
1789,plant_12
1789,plant_9
1789,plant_10
1792,plant_13
1792,plant_4
1792,plant_7
1800,plant_2
1800,plant_7
1800,plant_6
1804,plant_9
1804,plant_3
1804,plant_4
1805,plant_5
1805,plant_4
1805,plant_13
1806,plant_10
1806,plant_13
1806,plant_2
1807,plant_1
1807,plant_2
1807,plant_12
1814,plant_2
1814,plant_9
1814,plant_14
1819,plant_9
1819,plant_12
1819,plant_15
1821,plant_5
1821,plant_2
1821,plant_7
1822,plant_3
1822,plant_10
1822,plant_6
1828,plant_2
1828,plant_15
1828,plant_9
1831,plant_11
1831,plant_4
1831,plant_8
1837,plant_1
1837,plant_2
1837,plant_10
1838,plant_12
1838,plant_15
